"Contest ID","Contest Name","Location","Total Precincts","Precincts Reporting","Precincts Partially Reporting","Total Votes","Candidate ID","Candidate Name","Candidate Votes","Candidate Vote Percentage"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Mississippi","16","16","0","1401","9256295b-97f2-4979-9013-bb860d1abf5e","Cole Jester","1046","74.66"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Mississippi","16","16","0","1401","c0c494cb-a039-4a60-8ca5-69c22c829d21","Christian Olson","355","25.34"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Monroe","24","24","0","460","9256295b-97f2-4979-9013-bb860d1abf5e","Cole Jester","345","75.00"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Monroe","24","24","0","460","c0c494cb-a039-4a60-8ca5-69c22c829d21","Christian Olson","115","25.00"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Montgomery","16","16","0","1697","9256295b-97f2-4979-9013-bb860d1abf5e","Cole Jester","1153","67.94"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Montgomery","16","16","0","1697","c0c494cb-a039-4a60-8ca5-69c22c829d21","Christian Olson","544","32.06"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Nevada","31","31","0","659","9256295b-97f2-4979-9013-bb860d1abf5e","Cole Jester","554","84.07"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Nevada","31","31","0","659","c0c494cb-a039-4a60-8ca5-69c22c829d21","Christian Olson","105","15.93"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Newton","20","20","0","1275","9256295b-97f2-4979-9013-bb860d1abf5e","Cole Jester","893","70.04"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Newton","20","20","0","1275","c0c494cb-a039-4a60-8ca5-69c22c829d21","Christian Olson","382","29.96"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Ouachita","18","18","0","2203","9256295b-97f2-4979-9013-bb860d1abf5e","Cole Jester","1681","76.31"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Ouachita","18","18","0","2203","c0c494cb-a039-4a60-8ca5-69c22c829d21","Christian Olson","522","23.69"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Perry","17","17","0","1652","9256295b-97f2-4979-9013-bb860d1abf5e","Cole Jester","1155","69.92"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Perry","17","17","0","1652","c0c494cb-a039-4a60-8ca5-69c22c829d21","Christian Olson","497","30.08"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Phillips","67","67","0","131","9256295b-97f2-4979-9013-bb860d1abf5e","Cole Jester","104","79.39"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Phillips","67","67","0","131","c0c494cb-a039-4a60-8ca5-69c22c829d21","Christian Olson","27","20.61"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Pike","11","11","0","1899","9256295b-97f2-4979-9013-bb860d1abf5e","Cole Jester","1504","79.20"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Pike","11","11","0","1899","c0c494cb-a039-4a60-8ca5-69c22c829d21","Christian Olson","395","20.80"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Poinsett","41","41","0","1652","9256295b-97f2-4979-9013-bb860d1abf5e","Cole Jester","1165","70.52"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Poinsett","41","41","0","1652","c0c494cb-a039-4a60-8ca5-69c22c829d21","Christian Olson","487","29.48"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Polk","17","17","0","2510","9256295b-97f2-4979-9013-bb860d1abf5e","Cole Jester","1811","72.15"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Polk","17","17","0","2510","c0c494cb-a039-4a60-8ca5-69c22c829d21","Christian Olson","699","27.85"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Pope","22","22","0","6866","9256295b-97f2-4979-9013-bb860d1abf5e","Cole Jester","5044","73.46"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Pope","22","22","0","6866","c0c494cb-a039-4a60-8ca5-69c22c829d21","Christian Olson","1822","26.54"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Prairie","24","24","0","1514","9256295b-97f2-4979-9013-bb860d1abf5e","Cole Jester","1090","71.99"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Prairie","24","24","0","1514","c0c494cb-a039-4a60-8ca5-69c22c829d21","Christian Olson","424","28.01"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Pulaski","132","132","0","18092","9256295b-97f2-4979-9013-bb860d1abf5e","Cole Jester","13017","71.95"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Pulaski","132","132","0","18092","c0c494cb-a039-4a60-8ca5-69c22c829d21","Christian Olson","5075","28.05"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Randolph","29","29","0","2210","9256295b-97f2-4979-9013-bb860d1abf5e","Cole Jester","1628","73.67"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Randolph","29","29","0","2210","c0c494cb-a039-4a60-8ca5-69c22c829d21","Christian Olson","582","26.33"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","St. Francis","15","15","0","820","9256295b-97f2-4979-9013-bb860d1abf5e","Cole Jester","622","75.85"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","St. Francis","15","15","0","820","c0c494cb-a039-4a60-8ca5-69c22c829d21","Christian Olson","198","24.15"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Saline","42","42","0","13323","9256295b-97f2-4979-9013-bb860d1abf5e","Cole Jester","9526","71.50"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Saline","42","42","0","13323","c0c494cb-a039-4a60-8ca5-69c22c829d21","Christian Olson","3797","28.50"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Scott","26","26","0","1371","9256295b-97f2-4979-9013-bb860d1abf5e","Cole Jester","882","64.33"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Scott","26","26","0","1371","c0c494cb-a039-4a60-8ca5-69c22c829d21","Christian Olson","489","35.67"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Searcy","15","15","0","1968","9256295b-97f2-4979-9013-bb860d1abf5e","Cole Jester","1300","66.06"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Searcy","15","15","0","1968","c0c494cb-a039-4a60-8ca5-69c22c829d21","Christian Olson","668","33.94"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Sebastian","220","220","0","10006","9256295b-97f2-4979-9013-bb860d1abf5e","Cole Jester","7084","70.80"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Sebastian","220","220","0","10006","c0c494cb-a039-4a60-8ca5-69c22c829d21","Christian Olson","2922","29.20"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Sevier","9","9","0","2225","9256295b-97f2-4979-9013-bb860d1abf5e","Cole Jester","1651","74.20"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Sevier","9","9","0","2225","c0c494cb-a039-4a60-8ca5-69c22c829d21","Christian Olson","574","25.80"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Sharp","25","25","0","2040","9256295b-97f2-4979-9013-bb860d1abf5e","Cole Jester","1476","72.35"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Sharp","25","25","0","2040","c0c494cb-a039-4a60-8ca5-69c22c829d21","Christian Olson","564","27.65"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Stone","18","18","0","2674","9256295b-97f2-4979-9013-bb860d1abf5e","Cole Jester","1779","66.53"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Stone","18","18","0","2674","c0c494cb-a039-4a60-8ca5-69c22c829d21","Christian Olson","895","33.47"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Union","28","28","0","2685","9256295b-97f2-4979-9013-bb860d1abf5e","Cole Jester","2106","78.44"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Union","28","28","0","2685","c0c494cb-a039-4a60-8ca5-69c22c829d21","Christian Olson","579","21.56"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Van Buren","21","21","0","3168","9256295b-97f2-4979-9013-bb860d1abf5e","Cole Jester","2056","64.90"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Van Buren","21","21","0","3168","c0c494cb-a039-4a60-8ca5-69c22c829d21","Christian Olson","1112","35.10"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Washington","230","230","0","15688","9256295b-97f2-4979-9013-bb860d1abf5e","Cole Jester","11536","73.53"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Washington","230","230","0","15688","c0c494cb-a039-4a60-8ca5-69c22c829d21","Christian Olson","4152","26.47"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","White","93","93","0","8383","9256295b-97f2-4979-9013-bb860d1abf5e","Cole Jester","5659","67.51"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","White","93","93","0","8383","c0c494cb-a039-4a60-8ca5-69c22c829d21","Christian Olson","2724","32.49"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Woodruff","20","20","0","730","9256295b-97f2-4979-9013-bb860d1abf5e","Cole Jester","507","69.45"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Woodruff","20","20","0","730","c0c494cb-a039-4a60-8ca5-69c22c829d21","Christian Olson","223","30.55"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Yell","28","28","0","2606","9256295b-97f2-4979-9013-bb860d1abf5e","Cole Jester","1756","67.38"
"0a27eee5-6eb6-4324-89b0-fb71fe888ae1","REP Comm. of State Lands","Yell","28","28","0","2606","c0c494cb-a039-4a60-8ca5-69c22c829d21","Christian Olson","850","32.62"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Arkansas","30","30","0","1329","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","575","43.27"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Arkansas","30","30","0","1329","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","392","29.50"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Arkansas","30","30","0","1329","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","362","27.24"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Ashley","30","30","0","1221","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","532","43.57"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Ashley","30","30","0","1221","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","351","28.75"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Ashley","30","30","0","1221","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","338","27.68"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Baxter","11","11","0","6632","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","2661","40.12"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Baxter","11","11","0","6632","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","2435","36.72"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Baxter","11","11","0","6632","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","1536","23.16"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Benton","468","468","0","18849","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","6619","35.12"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Benton","468","468","0","18849","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","6419","34.05"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Benton","468","468","0","18849","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","5811","30.83"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Boone","12","12","0","5285","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","1826","34.55"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Boone","12","12","0","5285","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","1739","32.90"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Boone","12","12","0","5285","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","1720","32.54"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Bradley","14","14","0","1073","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","460","42.87"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Bradley","14","14","0","1073","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","332","30.94"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Bradley","14","14","0","1073","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","281","26.19"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Calhoun","9","9","0","853","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","419","49.12"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Calhoun","9","9","0","853","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","233","27.32"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Calhoun","9","9","0","853","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","201","23.56"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Carroll","11","11","0","3850","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","1624","42.18"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Carroll","11","11","0","3850","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","1313","34.10"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Carroll","11","11","0","3850","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","913","23.71"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Chicot","13","13","0","136","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","62","45.59"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Chicot","13","13","0","136","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","38","27.94"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Chicot","13","13","0","136","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","36","26.47"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Clark","27","27","0","1633","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","644","39.44"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Clark","27","27","0","1633","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","498","30.50"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Clark","27","27","0","1633","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","491","30.07"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Clay","17","17","0","2337","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","874","37.40"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Clay","17","17","0","2337","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","818","35.00"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Clay","17","17","0","2337","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","645","27.60"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Cleburne","34","34","0","3985","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","1446","36.29"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Cleburne","34","34","0","3985","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","1374","34.48"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Cleburne","34","34","0","3985","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","1165","29.23"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Cleveland","17","17","0","1703","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","740","43.45"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Cleveland","17","17","0","1703","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","567","33.29"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Cleveland","17","17","0","1703","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","396","23.25"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Columbia","14","14","0","1043","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","377","36.15"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Columbia","14","14","0","1043","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","347","33.27"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Columbia","14","14","0","1043","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","319","30.58"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Conway","31","31","0","3076","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","1127","36.64"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Conway","31","31","0","3076","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","1061","34.49"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Conway","31","31","0","3076","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","888","28.87"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Craighead","53","53","0","6610","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","2550","38.58"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Craighead","53","53","0","6610","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","2309","34.93"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Craighead","53","53","0","6610","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","1751","26.49"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Crawford","13","13","0","5825","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","2446","41.99"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Crawford","13","13","0","5825","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","1789","30.71"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Crawford","13","13","0","5825","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","1590","27.30"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Crittenden","17","17","0","1024","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","455","44.43"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Crittenden","17","17","0","1024","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","316","30.86"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Crittenden","17","17","0","1024","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","253","24.71"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Cross","14","14","0","2262","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","1078","47.66"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Cross","14","14","0","2262","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","669","29.58"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Cross","14","14","0","2262","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","515","22.77"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Dallas","9","9","0","998","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","464","46.49"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Dallas","9","9","0","998","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","268","26.85"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Dallas","9","9","0","998","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","266","26.65"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Desha","21","21","0","182","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","73","40.11"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Desha","21","21","0","182","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","62","34.07"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Desha","21","21","0","182","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","47","25.82"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Drew","19","19","0","1520","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","658","43.29"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Drew","19","19","0","1520","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","477","31.38"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Drew","19","19","0","1520","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","385","25.33"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Faulkner","42","42","0","10019","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","4717","47.08"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Faulkner","42","42","0","10019","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","3282","32.76"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Faulkner","42","42","0","10019","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","2020","20.16"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Franklin","39","39","0","1911","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","818","42.80"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Franklin","39","39","0","1911","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","554","28.99"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Franklin","39","39","0","1911","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","539","28.21"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Fulton","10","10","0","1954","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","755","38.64"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Fulton","10","10","0","1954","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","642","32.86"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Fulton","10","10","0","1954","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","557","28.51"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Garland","52","52","0","10294","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","3979","38.65"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Garland","52","52","0","10294","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","3209","31.17"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Garland","52","52","0","10294","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","3106","30.17"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Grant","26","26","0","3462","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","1801","52.02"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Grant","26","26","0","3462","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","871","25.16"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Grant","26","26","0","3462","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","790","22.82"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Greene","11","11","0","5450","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","2145","39.36"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Greene","11","11","0","5450","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","1868","34.28"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Greene","11","11","0","5450","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","1437","26.37"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Hempstead","24","24","0","2245","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","1012","45.08"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Hempstead","24","24","0","2245","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","645","28.73"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Hempstead","24","24","0","2245","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","588","26.19"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Hot Spring","36","36","0","3907","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","1482","37.93"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Hot Spring","36","36","0","3907","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","1433","36.68"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Hot Spring","36","36","0","3907","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","992","25.39"
